item,data,quantidade_ent,valor_ent,quantidade_sai,valor_sai,saldo_inicial_qtd,saldo_final_qtd,saldo_inicial_valor,saldo_final_valor
41.02.051-2,12/04/2013,8250.0,429.87,4599.0,388.5200000000001,129529.0,133180.0,11164.11,11205.46
41.02.051-2,17/04/2013,30.0,2.54,4645.0,392.43000000000006,124142.0,119527.0,10442.01,10052.119999999999
41.02.051-2,19/04/2013,35250.0,2977.92,39141.0,3306.63,114877.0,110986.0,9659.34,9330.630000000001
41.02.051-2,23/04/2013,18000.0,1520.64,23531.0,1987.8600000000001,106974.0,101443.0,8991.69,8524.470000000001
41.02.051-2,25/04/2013,60.0,5.07,4363.0,368.5900000000001,96864.0,92561.0,8137.63,7774.110000000001
41.02.051-2,30/04/2013,12000.0,1141.58,5374.0,536.7099999999999,82569.0,89195.0,6929.9800000000005,7534.85
41.02.051-2,02/05/2013,48000.0,4151.7,34869.0,2972.3199999999997,89195.0,102326.0,7534.85,8714.23
41.02.051-2,03/05/2013,15000.0,1328.7,5028.0,428.61,102326.0,112298.0,8714.23,9614.32
41.02.051-2,06/05/2013,18000.0,1534.32,21877.0,1864.79,112298.0,108421.0,9614.32,9283.85
41.02.051-2,07/05/2013,9000.0,797.24,4829.0,411.66999999999996,108421.0,112592.0,9283.85,9669.42
41.02.051-2,08/05/2013,9000.0,797.23,4751.0,405.0,112592.0,116841.0,9669.42,10061.650000000001
41.02.051-2,09/05/2013,9006.0,797.73,4709.0,401.4100000000001,116841.0,121138.0,10061.650000000001,10457.970000000001
41.02.051-2,10/05/2013,9000.0,797.27,3893.0,331.87,121138.0,126245.0,10457.970000000001,10923.369999999999
41.02.051-2,13/05/2013,12000.0,1062.96,4251.0,362.37,126245.0,133994.0,10923.369999999999,11623.96
41.02.051-2,14/05/2013,42018.0,3621.71,34188.0,2914.2599999999998,133994.0,141824.0,11623.96,12331.41
41.02.051-2,15/05/2013,12000.0,1062.93,3410.0,290.7100000000001,141824.0,150414.0,12331.41,13103.630000000001
41.02.051-2,17/05/2013,12000.0,1062.9899999999998,4113.0,350.61999999999995,146734.0,154621.0,12789.95,13502.32
41.02.051-2,20/05/2013,9000.0,797.23,3847.0,327.94,154621.0,159774.0,13502.32,13971.61
41.02.051-2,21/05/2013,30052.0,2601.74,22002.0,1875.48,159774.0,167824.0,13971.61,14697.870000000003
41.02.051-2,22/05/2013,4720.0,8.92,4262.0,363.39000000000004,167824.0,168282.0,14697.870000000003,14343.400000000001
41.02.051-2,27/05/2013,28700.0,2446.39,32808.0,2796.58,160439.0,156331.0,13674.760000000002,13324.570000000003
41.02.051-2,31/05/2013,0.0,87.77,0.0,87.77,148786.0,148786.0,12681.400000000001,12681.400000000001
41.02.051-2,03/06/2013,300.0,26.07,3869.0,336.18,148786.0,145217.0,12681.400000000001,12371.290000000003
41.02.051-2,05/06/2013,96.0,8.34,3384.0,294.05000000000007,141631.0,138343.0,12059.650000000001,11773.940000000002
41.02.051-2,07/06/2013,152.0,13.2,3616.0,314.23999999999995,135236.0,131772.0,11503.980000000003,11202.940000000002
41.02.051-2,12/06/2013,12000.0,1080.53,3370.0,292.81,125067.0,133697.0,10620.260000000002,11407.980000000003
41.02.051-2,13/06/2013,36000.0,3156.17,30766.0,2672.9500000000003,133697.0,138931.0,11407.980000000003,11891.2
41.02.051-2,14/06/2013,12000.0,1080.55,4135.0,359.34,138931.0,146796.0,11891.2,12612.410000000002
41.02.051-2,17/06/2013,3000.0,270.13,3806.0,330.71999999999997,146796.0,145990.0,12612.410000000002,12551.820000000002
41.02.051-2,21/06/2013,36.0,3.13,3588.0,311.76000000000005,135163.0,131611.0,11610.970000000001,11302.34
41.02.051-2,26/06/2013,30004.0,2654.24,18465.0,1604.2600000000002,124629.0,136168.0,10695.600000000002,11745.580000000002
41.02.051-2,27/06/2013,6100.0,612.39,3756.0,326.4099999999999,136168.0,138512.0,11745.580000000002,12031.560000000001
41.02.051-2,30/06/2013,0.0,131.69,0.0,131.69,135058.0,135058.0,11731.400000000001,11731.400000000001
41.02.051-2,04/07/2013,30.0,2.74,3672.0,334.83,125412.0,121770.0,10851.770000000002,10519.680000000002
41.02.051-2,10/07/2013,30000.0,2735.1,33290.0,3035.02,111921.0,108631.0,10203.61,9903.690000000002
41.02.051-2,12/07/2013,48.0,4.38,4058.0,370.02000000000004,104535.0,100525.0,9530.250000000002,9164.610000000002
41.02.051-2,16/07/2013,42.0,3.83,3902.0,355.7800000000001,96865.0,93005.0,8830.820000000002,8478.870000000003
41.02.051-2,24/07/2013,30100.0,2744.22,33630.0,3066.1,76933.0,73403.0,7013.410000000002,6691.530000000002
41.02.051-2,31/07/2013,0.0,361.94,3242.0,657.6,60979.0,57737.0,5558.670000000001,5263.010000000001
41.26.232-0,03/08/2012,36.0,695.89,55.0,1062.68,296.0,277.0,5824.5,5457.71
41.26.232-0,09/08/2012,3.0,57.99,11.0,212.54,266.0,258.0,5245.17,5090.62
41.26.232-0,12/08/2012,72.0,1391.82,0.0,0.0,203.0,275.0,4027.9399999999996,5419.759999999999
41.26.232-0,15/08/2012,330.0,6379.16,33.0,637.61,264.0,561.0,5207.219999999999,10948.77
41.26.232-0,22/08/2012,108.0,2081.61,0.0,0.0,550.0,658.0,10736.23,12817.84
41.26.232-0,29/08/2012,1.0,19.32,90.0,1738.93,658.0,569.0,12817.84,11098.23
41.26.232-0,30/08/2012,306.0,5807.88,99.0,1912.8200000000002,569.0,776.0,11098.23,14993.289999999999
41.26.232-0,31/08/2012,0.0,26.14,55.0,1088.82,776.0,721.0,14993.289999999999,13930.61
41.26.232-0,11/09/2012,126.0,2409.8999999999996,33.0,632.93,611.0,704.0,11820.84,13597.81
41.26.232-0,12/09/2012,222.0,4245.97,100.0,1917.97,704.0,826.0,13597.81,15925.81
41.26.232-0,25/09/2012,576.0,11001.66,110.0,2109.7599999999998,760.0,1226.0,14659.95,23551.85
41.26.232-0,28/09/2012,185.0,3510.5600000000004,727.0,13943.58,1006.0,464.0,19332.300000000003,8899.28
41.26.232-0,30/09/2012,0.0,20.98,0.0,20.98,464.0,464.0,8899.28,8899.28
41.26.232-0,29/10/2012,4.0,75.91,0.0,0.0,436.0,440.0,8365.400000000001,8441.310000000001
41.26.232-0,31/10/2012,105.0,1968.7600000000002,102.0,1963.2800000000002,147.0,150.0,2854.6100000000006,2860.09
41.26.232-0,01/11/2012,110.0,2128.31,110.0,2125.11,150.0,150.0,2860.09,2863.289999999999
41.26.232-0,05/11/2012,94.0,1818.7399999999998,55.0,1062.56,150.0,189.0,2863.289999999999,3619.4699999999993
41.26.232-0,06/11/2012,93.0,1799.3899999999999,132.0,2550.14,189.0,150.0,3619.4699999999993,2868.7199999999993
41.26.232-0,07/11/2012,72.0,1393.08,44.0,850.05,150.0,178.0,2868.7199999999993,3411.749999999999
41.26.232-0,08/11/2012,5.0,96.74,33.0,637.54,178.0,150.0,3411.749999999999,2870.949999999999
41.26.232-0,22/11/2012,306.0,5920.56,0.0,0.0,150.0,456.0,2870.949999999999,8791.509999999998
41.26.232-0,23/11/2012,180.0,3482.69,132.0,2550.13,456.0,504.0,8791.509999999998,9724.07
41.26.232-0,24/11/2012,238.0,4604.92,209.0,4037.7,504.0,533.0,9724.07,10291.289999999999
41.26.232-0,26/11/2012,198.0,3830.9800000000005,110.0,2125.12,533.0,621.0,10291.289999999999,11997.15
41.26.232-0,30/11/2012,35.0,713.93,35.0,713.93,401.0,401.0,7746.93,7746.93
41.26.232-0,03/12/2012,216.0,4719.17,176.0,3673.14,401.0,441.0,7746.93,8792.960000000001
41.26.232-0,04/12/2012,126.0,2752.85,110.0,2295.7200000000003,441.0,457.0,8792.960000000001,9250.09
41.26.232-0,05/12/2012,186.0,4063.74,176.0,3673.1400000000003,457.0,467.0,9250.09,9640.689999999999
41.26.232-0,10/12/2012,90.0,1966.33,22.0,459.14,467.0,535.0,9640.689999999999,11147.88
41.26.232-0,18/12/2012,18.0,393.27,0.0,0.0,535.0,553.0,11147.88,11541.15
41.26.232-0,20/12/2012,6.0,125.22,368.0,7680.1900000000005,553.0,191.0,11541.15,3986.1799999999994
41.26.232-0,23/12/2012,180.0,3756.62,147.0,3067.91,191.0,224.0,3986.1799999999994,4674.889999999999
41.26.232-0,31/12/2012,0.0,286.96,0.0,286.96,224.0,224.0,4674.889999999999,4674.889999999999
41.26.232-0,11/01/2013,204.0,4400.21,154.0,3288.58,3.0,53.0,-44.44000000000051,1067.1900000000005
41.26.232-0,18/01/2013,144.0,3106.03,110.0,2348.99,42.0,76.0,832.2900000000009,1589.3300000000017
41.26.232-0,26/01/2013,258.0,5554.41,77.0,1644.3000000000002,10.0,191.0,179.9300000000021,4090.040000000002
41.26.232-0,28/01/2013,60.0,1279.76,154.0,3288.59,191.0,97.0,4090.040000000002,2081.210000000001
41.26.232-0,29/01/2013,123.0,2623.51,66.0,1409.4,97.0,154.0,2081.210000000001,3295.3200000000015
41.26.232-0,30/01/2013,271.0,5780.32,100.0,2135.44,154.0,325.0,3295.3200000000015,6940.200000000001
41.26.232-0,31/01/2013,0.0,27.38,163.0,3508.1600000000003,325.0,162.0,6940.200000000001,3459.42
41.26.232-0,01/02/2013,43.0,943.67,0.0,0.0,162.0,205.0,3459.42,4403.09
41.26.232-0,02/02/2013,250.0,5486.38,55.0,1202.07,205.0,400.0,4403.09,8687.400000000001
41.26.232-0,05/02/2013,126.0,2765.1,33.0,721.24,323.0,416.0,7004.5,9048.36
41.26.232-0,15/02/2013,486.0,10665.57,0.0,0.0,415.0,901.0,9026.5,19692.07
41.26.232-0,25/02/2013,283.0,6185.19,283.0,6185.19,719.0,719.0,15714.32,15714.32
41.26.232-0,28/02/2013,0.0,0.51,11.0,240.92,719.0,708.0,15714.32,15473.91
41.26.232-0,05/03/2013,180.0,3871.3100000000004,0.0,0.0,543.0,723.0,11898.369999999999,15769.68
41.26.232-0,12/03/2013,92.0,1978.72,22.0,476.74,360.0,430.0,7903.509999999999,9405.49
41.26.232-0,13/03/2013,102.0,2193.76,283.0,6132.55,430.0,249.0,9405.49,5466.699999999999
41.26.232-0,15/03/2013,252.0,5419.889999999999,66.0,1430.21,238.0,424.0,5228.329999999999,9218.009999999998
41.26.232-0,27/03/2013,52.0,1096.86,0.0,0.0,160.0,212.0,3497.159999999998,4594.019999999998
41.26.232-0,28/03/2013,212.0,4594.02,424.0,9188.04,212.0,0.0,4594.019999999998,-1.8189894035458565e-12
41.26.232-0,31/03/2013,0.0,66.62,0.0,66.62,0.0,0.0,-1.8189894035458565e-12,-1.8189894035458565e-12
41.26.232-0,11/04/2013,48.0,1012.87,44.0,928.46,0.0,4.0,-1.8189894035458565e-12,84.40999999999804
41.26.232-0,15/04/2013,288.0,6077.25,66.0,1392.7,4.0,226.0,84.40999999999804,4768.959999999998
41.26.232-0,16/04/2013,507.0,10698.409999999998,132.0,2785.39,226.0,601.0,4768.959999999998,12681.979999999996
41.26.232-0,26/04/2013,282.0,5950.64,0.0,0.0,326.0,608.0,6879.079999999996,12829.719999999998
41.26.232-0,29/04/2013,87.0,1835.83,109.0,2300.06,608.0,586.0,12829.719999999998,12365.489999999996
41.26.232-0,02/05/2013,450.0,9708.42,187.0,4003.82,367.0,630.0,7744.269999999997,13448.869999999997
41.26.232-0,08/05/2013,74.0,1596.49,44.0,942.07,344.0,374.0,7325.389999999998,7979.809999999998
41.26.232-0,13/05/2013,54.0,1165.01,0.0,0.0,286.0,340.0,6095.659999999997,7260.669999999997
41.26.232-0,17/05/2013,16.0,345.19,0.0,0.0,318.0,334.0,6789.629999999997,7134.819999999997
41.26.232-0,20/05/2013,70.0,1510.2,55.0,1177.6,334.0,349.0,7134.819999999997,7467.419999999997
41.26.232-0,24/05/2013,30.0,647.21,0.0,0.0,338.0,368.0,7231.899999999997,7879.109999999997
41.26.232-0,31/05/2013,194.0,4153.700000000001,194.0,4153.700000000001,368.0,368.0,7879.109999999997,7879.109999999997
41.26.232-0,04/06/2013,246.0,5298.23,44.0,946.58,130.0,332.0,2759.0099999999966,7110.659999999996
41.26.232-0,05/06/2013,18.0,387.68,0.0,0.0,332.0,350.0,7110.659999999996,7498.3399999999965
41.26.232-0,06/06/2013,357.0,7688.8,0.0,0.0,350.0,707.0,7498.3399999999965,15187.139999999996
41.26.232-0,13/06/2013,135.0,2907.57,198.0,4259.58,355.0,292.0,7614.5499999999965,6262.539999999997
41.26.232-0,17/06/2013,498.0,10725.61,176.0,3786.29,292.0,614.0,6262.539999999997,13201.859999999997
41.26.232-0,18/06/2013,138.0,2972.17,165.0,3549.65,614.0,587.0,13201.859999999997,12624.379999999997
41.26.232-0,19/06/2013,20.0,430.75,0.0,0.0,587.0,607.0,12624.379999999997,13055.129999999997
41.26.232-0,20/06/2013,36.0,775.35,22.0,473.29,607.0,621.0,13055.129999999997,13357.189999999999
41.26.232-0,21/06/2013,90.0,1938.38,231.0,4969.5199999999995,621.0,480.0,13357.189999999999,10326.05
41.26.232-0,25/06/2013,8.0,172.3,33.0,709.93,480.0,455.0,10326.05,9788.419999999998
41.26.232-0,29/06/2013,255.0,5485.83,255.0,5485.83,444.0,444.0,9551.769999999999,9551.769999999999
41.26.232-0,30/06/2013,0.0,31.35,0.0,31.35,444.0,444.0,9551.769999999999,9551.769999999999
41.26.232-0,04/07/2013,20.0,421.11,154.0,3278.42,444.0,310.0,9551.769999999999,6694.459999999998
41.26.232-0,05/07/2013,829.0,17482.85,49.0,1043.14,310.0,1090.0,6694.459999999998,23134.17
41.26.232-0,25/07/2013,288.0,6178.61,187.0,3980.95,467.0,568.0,9871.479999999996,12069.139999999996
41.26.232-0,26/07/2013,48.0,1032.52,99.0,2107.55,568.0,517.0,12069.139999999996,10994.109999999995
41.26.232-0,29/07/2013,54.0,1161.59,0.0,0.0,517.0,571.0,10994.109999999995,12155.699999999995
41.26.232-0,30/07/2013,2.0,42.58,2.0,42.58,571.0,571.0,12155.699999999995,12155.699999999995
41.26.232-0,31/07/2013,115.0,2505.44,140.0,3037.66,571.0,546.0,12155.699999999995,11623.479999999996
41.67.008-8,01/08/2012,354.0,1183.34,806.0,2691.7200000000003,6395.0,5943.0,21283.82,19775.44
41.67.008-8,06/08/2012,2178.0,7280.56,1333.0,4451.66,3866.0,4711.0,12839.119999999999,15668.02
41.67.008-8,08/08/2012,3780.0,12635.670000000002,806.0,2691.71,4215.0,7189.0,14011.59,23955.550000000003
41.67.008-8,09/08/2012,3965.0,13254.070000000002,1488.0,4969.3099999999995,7189.0,9666.0,23955.550000000003,32240.310000000005
41.67.008-8,15/08/2012,1725.0,5766.290000000001,2091.0,6983.08,5263.0,4897.0,17536.100000000006,16319.310000000005
41.67.008-8,17/08/2012,2880.0,9627.2,2511.0,8385.71,4587.0,4956.0,15284.040000000006,16525.530000000006
41.67.008-8,20/08/2012,5274.0,17629.82,2480.0,8282.18,4956.0,7750.0,16525.530000000006,25873.170000000006
41.67.008-8,23/08/2012,584.0,1952.18,744.0,2484.65,5471.0,5311.0,18262.230000000007,17729.760000000006
41.67.008-8,24/08/2012,2200.0,7354.12,946.0,3159.25,5311.0,6565.0,17729.760000000006,21924.630000000005
41.67.008-8,29/08/2012,108.0,360.68,2715.0,9067.0,4705.0,2098.0,15713.000000000007,7006.680000000008
41.67.008-8,31/08/2012,0.0,57.67999999999999,0.0,57.68,2098.0,2098.0,7006.680000000008,7006.680000000008
41.67.008-8,03/09/2012,31.0,106.56,0.0,0.0,2098.0,2129.0,7006.680000000008,7113.240000000007
41.67.008-8,12/09/2012,373.0,1282.1299999999999,976.0,3325.4,2129.0,1526.0,7113.240000000007,5069.970000000007
41.67.008-8,18/09/2012,5001.0,17190.27,0.0,0.0,1526.0,6527.0,5069.970000000007,22260.240000000005
41.67.008-8,24/09/2012,4653.0,15929.400000000001,2449.0,8344.14,3551.0,5755.0,12120.520000000008,19705.78000000001
41.67.008-8,28/09/2012,4031.0,13636.730000000001,1142.0,3890.9799999999996,2486.0,5375.0,8567.80000000001,18313.55000000001
41.67.008-8,30/09/2012,0.0,110.25999999999999,0.0,110.26,5375.0,5375.0,18313.55000000001,18313.55000000001
41.67.008-8,03/10/2012,4815.0,16454.82,806.0,2730.69,3205.0,7214.0,10961.710000000012,24685.84000000001
41.67.008-8,05/10/2012,990.0,3383.25,806.0,2730.6800000000003,4734.0,4918.0,16283.720000000012,16936.29000000001
41.67.008-8,08/10/2012,603.0,2060.71,1891.0,6406.620000000001,4918.0,3630.0,16936.29000000001,12590.380000000012
41.67.008-8,09/10/2012,41.0,137.89000000000001,651.0,2205.56,3630.0,3020.0,12590.380000000012,10522.710000000012
41.67.008-8,10/10/2012,459.0,1543.13,0.0,0.0,3020.0,3479.0,10522.710000000012,12065.840000000011
41.67.008-8,23/10/2012,3.0,10.08,0.0,0.0,2709.0,2712.0,9457.130000000012,9467.210000000012
41.67.008-8,24/10/2012,450.0,1512.88,1.0,3.39,2712.0,3161.0,9467.210000000012,10976.700000000012
41.67.008-8,26/10/2012,1298.0,4363.8,0.0,0.0,2905.0,4203.0,10109.390000000012,14473.190000000013
41.67.008-8,29/10/2012,1489.0,5005.93,899.0,3045.77,4203.0,4793.0,14473.190000000013,16433.350000000013
41.67.008-8,31/10/2012,3333.0,11134.31,2263.0,7703.9800000000005,3674.0,4744.0,12642.240000000013,16072.57000000001
41.67.008-8,01/11/2012,3150.0,11202.38,2883.0,10157.249999999998,4744.0,5011.0,16072.57000000001,17117.70000000001
41.67.008-8,05/11/2012,4500.0,16003.41,2620.0,9230.65,5011.0,6891.0,17117.70000000001,23890.460000000014
41.67.008-8,06/11/2012,382.0,1358.52,2263.0,7972.89,6891.0,5010.0,23890.460000000014,17276.09000000001
41.67.008-8,09/11/2012,1953.0,6945.5,496.0,1747.48,3708.0,5165.0,12688.950000000012,17886.970000000012
41.67.008-8,20/11/2012,8910.0,31686.78,992.0,3494.97,4371.0,12289.0,15089.600000000013,43281.41000000001
41.67.008-8,22/11/2012,434.0,1543.45,0.0,0.0,12289.0,12723.0,43281.41000000001,44824.860000000015
41.67.008-8,24/11/2012,2.0,7.12,2057.0,7247.12,11235.0,9180.0,39582.42000000001,32342.420000000013
41.67.008-8,30/11/2012,178.0,845.87,1015.0,3794.75,3002.0,2165.0,10576.390000000012,7627.510000000013
41.67.008-8,03/12/2012,562.0,2061.2,930.0,3359.38,2165.0,1797.0,7627.510000000013,6329.330000000013
41.67.008-8,05/12/2012,1180.0,4327.78,0.0,0.0,1797.0,2977.0,6329.330000000013,10657.110000000011
41.67.008-8,06/12/2012,171.0,627.16,0.0,0.0,2977.0,3148.0,10657.110000000011,11284.270000000011
41.67.008-8,18/12/2012,1500.0,5501.41,62.0,223.96,2724.0,4162.0,9752.690000000013,15030.140000000014
41.67.008-8,19/12/2012,72.0,264.07,992.0,3583.33,4162.0,3242.0,15030.140000000014,11710.880000000014
41.67.008-8,20/12/2012,18.0,65.02,1445.0,5219.68,3242.0,1815.0,11710.880000000014,6556.220000000014
41.67.008-8,23/12/2012,1376.0,4970.43,1526.0,5512.26,1815.0,1665.0,6556.220000000014,6014.390000000014
41.67.008-8,31/12/2012,0.0,160.17,0.0,160.17,1665.0,1665.0,6014.390000000014,6014.390000000014
41.67.008-8,07/01/2013,8391.0,30605.819999999996,1808.0,6560.320000000001,1665.0,8248.0,6014.390000000014,30059.89000000001
41.67.008-8,10/01/2013,684.0,2494.86,2976.0,10798.39,4001.0,1709.0,14649.69000000001,6346.160000000011
41.67.008-8,11/01/2013,495.0,1805.49,713.0,2587.11,1709.0,1491.0,6346.160000000011,5564.54000000001
41.67.008-8,15/01/2013,180.0,656.54,465.0,1687.24,1491.0,1206.0,5564.54000000001,4533.840000000011
41.67.008-8,16/01/2013,4.0,14.59,155.0,562.42,1206.0,1055.0,4533.840000000011,3986.0100000000093
41.67.008-8,17/01/2013,2.0,7.29,0.0,0.0,1055.0,1057.0,3986.0100000000093,3993.30000000001
41.67.008-8,18/01/2013,201.0,733.14,39.0,141.51999999999998,1057.0,1219.0,3993.30000000001,4584.920000000009
41.67.008-8,21/01/2013,1340.0,4887.59,4.0,14.51,1219.0,2555.0,4584.920000000009,9458.00000000001
41.67.008-8,22/01/2013,4644.0,16815.559999999998,1023.0,3711.95,2555.0,6176.0,9458.00000000001,22561.610000000008
41.67.008-8,30/01/2013,1664.0,5993.17,44.0,159.65,1671.0,3291.0,6215.2500000000055,12048.770000000006
41.67.008-8,31/01/2013,2970.0,10692.12,2914.0,10596.47,3291.0,3347.0,12048.770000000006,12144.420000000007
41.67.008-8,01/02/2013,1630.0,6009.32,2015.0,7408.63,3347.0,2962.0,12144.420000000007,10745.110000000008
41.67.008-8,05/02/2013,8113.0,29910.12,4557.0,16754.899999999998,807.0,4363.0,2821.7400000000052,15976.960000000006
41.67.008-8,07/02/2013,2625.0,9677.57,3286.0,12081.77,705.0,44.0,2527.450000000008,123.25000000000728
41.67.008-8,08/02/2013,1488.0,5485.8,1532.0,5632.7699999999995,44.0,0.0,123.25000000000728,-23.719999999993888
41.67.008-8,15/02/2013,2500.0,9216.76,552.0,2029.56,0.0,1948.0,-23.719999999993888,7163.480000000007
41.67.008-8,18/02/2013,5418.0,19974.449999999997,1115.0,4099.57,1948.0,6251.0,7163.480000000007,23038.360000000004
41.67.008-8,19/02/2013,810.0,2986.21,2604.0,9574.23,6251.0,4457.0,23038.360000000004,16450.340000000004
41.67.008-8,20/02/2013,9458.0,34834.42,5162.0,18979.329999999998,4457.0,8753.0,16450.340000000004,32305.430000000004
41.67.008-8,21/02/2013,435.0,1582.97,1116.0,4103.26,8753.0,8072.0,32305.430000000004,29785.140000000003
41.67.008-8,25/02/2013,1493.0,5489.38,2082.0,7654.98,4166.0,3577.0,15423.790000000003,13258.190000000002
41.67.008-8,26/02/2013,981.0,3572.55,1581.0,5812.92,3577.0,2977.0,13258.190000000002,11017.820000000003
41.67.008-8,28/02/2013,1972.0,7181.05,0.0,2.62,2881.0,4853.0,10664.850000000004,17843.280000000006
41.67.008-8,05/03/2013,6252.0,23014.71,0.0,0.0,3113.0,9365.0,11483.730000000005,34498.44
41.67.008-8,07/03/2013,531.0,1954.7,1922.0,7024.74,5800.0,4409.0,21468.650000000005,16398.610000000004
41.67.008-8,12/03/2013,521.0,1904.21,707.0,2584.02,4337.0,4151.0,16135.460000000006,15455.650000000005
41.67.008-8,15/03/2013,3060.0,11264.39,8.0,29.24,2658.0,5710.0,9998.850000000006,21234.000000000007
