item,data_lancamento,lanc_Ent_qtd,lanc_Ent_valor,lanc_Sai_qtd,lanc_Sai_valor,saldo_inicio_valor,saldo_inicio_qtd,saldo_final_valor,saldo_final_qtd
10.01.206-6,08/04/2013,0.0,0.0,1021.724,2069.63,9246.599999999982,4520.796700000003,7176.969999999982,3499.0727000000024
10.01.206-6,09/04/2013,0.0,0.0,1054.2872,2135.54,7176.969999999982,3499.0727000000024,5041.429999999982,2444.7855000000027
10.01.206-6,10/04/2013,0.0,0.0,1152.4291,2334.37,5041.429999999982,2444.7855000000027,2707.059999999982,1292.3564000000026
10.01.206-6,11/04/2013,655.94,1322.62,1355.0619,2744.7900000000004,2707.059999999982,1292.3564000000026,1284.8899999999817,593.2345000000028
10.01.206-6,12/04/2013,6095.1906,12308.99,763.4276,1546.3899999999999,1284.8899999999817,593.2345000000028,12047.489999999982,5924.997500000002
10.01.206-6,15/04/2013,0.0,0.0,1184.0526,2398.4199999999996,12047.489999999982,5924.997500000002,9649.069999999982,4740.944900000002
10.01.206-6,16/04/2013,0.0,0.0,1044.6673999999998,2116.07,9649.069999999982,4740.944900000002,7532.999999999982,3696.2775000000024
10.01.206-6,17/04/2013,0.0,0.0,1180.7952,2391.77,7532.999999999982,3696.2775000000024,5141.229999999981,2515.4823000000024
10.01.206-6,18/04/2013,2085.395,4216.42,3.8999,7.9,5141.229999999981,2515.4823000000024,9349.749999999982,4596.977400000002
10.01.206-6,19/04/2013,0.0,0.0,668.6548,1354.3899999999999,9349.749999999982,4596.977400000002,7995.359999999982,3928.3226000000013
10.01.206-6,22/04/2013,877.9385,1769.74,1157.8472,2345.3100000000004,7995.359999999982,3928.3226000000013,7419.789999999982,3648.4139000000014
10.01.206-6,23/04/2013,0.0,0.0,1497.1581,3032.6000000000004,7419.789999999982,3648.4139000000014,4387.189999999981,2151.2558000000013
10.01.206-6,24/04/2013,0.0,0.0,635.0569999999999,1286.36,4387.189999999981,2151.2558000000013,3100.8299999999817,1516.1988000000015
10.01.206-6,25/04/2013,4572.4,9232.1,1120.1033,2268.85,3100.8299999999817,1516.1988000000015,10064.079999999982,4968.495500000002
10.01.206-6,26/04/2013,0.0,0.0,1054.8082,2136.61,10064.079999999982,4968.495500000002,7927.469999999981,3913.687300000002
10.01.206-6,29/04/2013,0.0,0.0,1051.2791,2129.4400000000005,7927.469999999981,3913.687300000002,5798.029999999981,2862.4082000000017
10.01.206-6,30/04/2013,0.0,0.0,1144.6245000000001,2318.54,5798.029999999981,2862.4082000000017,3479.4899999999807,1717.7837000000015
10.01.206-6,02/05/2013,0.0,0.0,157.6678,333.47,3479.4899999999807,1717.7837000000015,3146.0199999999804,1560.1159000000016
10.01.206-6,03/05/2013,675.8402,1450.33,0.0,0.0,3146.0199999999804,1560.1159000000016,4596.34999999998,2235.9561000000017
10.01.206-6,06/05/2013,19.2732,40.77,1082.3212999999998,2289.14,4596.34999999998,2235.9561000000017,2347.979999999981,1172.908000000002
10.01.206-6,07/05/2013,0.0,0.0,535.0243,1131.58,2347.979999999981,1172.908000000002,1216.399999999981,637.8837000000019
10.01.206-6,08/05/2013,9201.532,19289.15,1225.1790999999998,2591.2799999999997,1216.399999999981,637.8837000000019,17914.269999999982,8614.236600000002
10.01.206-6,09/05/2013,0.0,0.0,1061.5922,2245.3,17914.269999999982,8614.236600000002,15668.969999999983,7552.644400000002
10.01.206-6,10/05/2013,2110.1387999999997,4577.39,1182.7517000000003,2501.5300000000007,15668.969999999983,7552.644400000002,17744.82999999998,8480.031500000001
10.01.206-6,13/05/2013,0.0,0.0,1449.8281,3066.42,17744.82999999998,8480.031500000001,14678.40999999998,7030.203400000001
10.01.206-6,14/05/2013,0.0,0.0,946.4080999999999,2001.67,14678.40999999998,7030.203400000001,12676.73999999998,6083.795300000002
10.01.206-6,15/05/2013,0.0,0.0,1336.0910000000001,2825.8399999999997,12676.73999999998,6083.795300000002,9850.89999999998,4747.704300000001
10.01.206-6,16/05/2013,0.0,0.0,3.5012,7.4,9850.89999999998,4747.704300000001,9843.49999999998,4744.2031000000015
10.01.206-6,17/05/2013,0.0,0.0,1322.719,2797.5699999999997,9843.49999999998,4744.2031000000015,7045.92999999998,3421.4841000000015
10.01.206-6,20/05/2013,0.0,0.0,1314.2299,2779.62,7045.92999999998,3421.4841000000015,4266.30999999998,2107.254200000001
10.01.206-6,21/05/2013,5497.0954,11752.7,9.7096,20.54,4266.30999999998,2107.254200000001,15998.46999999998,7594.640000000001
10.01.206-6,22/05/2013,0.0,0.0,1229.0299,2599.41,15998.46999999998,7594.640000000001,13399.05999999998,6365.610100000002
10.01.206-6,23/05/2013,0.0,0.0,915.444,1936.17,13399.05999999998,6365.610100000002,11462.88999999998,5450.166100000002
10.01.206-6,24/05/2013,0.0,0.0,980.501,2073.79,11462.88999999998,5450.166100000002,9389.09999999998,4469.665100000002
10.01.206-6,27/05/2013,4922.995,10483.49,1004.4823,2124.5,9389.09999999998,4469.665100000002,17748.089999999982,8388.177800000001
10.01.206-6,28/05/2013,151.6542,313.89,1107.0294,2341.38,17748.089999999982,8388.177800000001,15720.59999999998,7432.802600000003
10.01.206-6,29/05/2013,0.0,0.0,4.0992,8.67,15720.59999999998,7432.802600000003,15711.92999999998,7428.703400000003
10.01.206-6,03/06/2013,1858.3999,4150.46,1008.7955,2204.91,15711.92999999998,7428.703400000003,17657.47999999998,8278.307800000002
10.01.206-6,04/06/2013,0.0,0.0,363.1438,793.72,17657.47999999998,8278.307800000002,16863.75999999998,7915.1640000000025
10.01.206-6,05/06/2013,0.0,0.0,1235.3984,2700.1899999999996,16863.75999999998,7915.1640000000025,14163.569999999982,6679.765600000002
10.01.206-6,06/06/2013,0.0,0.0,1120.9297000000001,2450.0099999999998,14163.569999999982,6679.765600000002,11713.559999999981,5558.835900000002
10.01.206-6,07/06/2013,0.0,0.0,1388.1756,3034.1100000000006,11713.559999999981,5558.835900000002,8679.44999999998,4170.660300000001
10.01.206-6,10/06/2013,0.0,0.0,1810.8073000000002,3957.8199999999997,8679.44999999998,4170.660300000001,4721.629999999981,2359.853000000001
10.01.206-6,11/06/2013,0.0,0.0,1446.6841,3162.01,4721.629999999981,2359.853000000001,1559.6199999999808,913.168900000001
10.01.206-6,12/06/2013,7454.9085,16336.92,2176.1875999999997,4756.43,1559.6199999999808,913.168900000001,13140.109999999979,6191.889800000001
10.01.206-6,13/06/2013,0.0,0.0,563.0553,1230.6500000000003,13140.109999999979,6191.889800000001,11909.45999999998,5628.834500000001
10.01.206-6,14/06/2013,442.3813,988.01,1824.9552,3988.74,11909.45999999998,5628.834500000001,8908.72999999998,4246.2606000000005
10.01.206-6,17/06/2013,0.0,0.0,1836.2108000000003,4013.3700000000003,8908.72999999998,4246.2606000000005,4895.359999999979,2410.0498000000002
10.01.206-6,18/06/2013,997.2402,2166.74,238.989,522.35,4895.359999999979,2410.0498000000002,6539.749999999978,3168.301
10.01.206-6,19/06/2013,709.278,2032.75,0.0,0.0,6539.749999999978,3168.301,8572.499999999978,3877.5789999999997
10.01.206-6,20/06/2013,0.0,0.0,30.3255,66.28,8572.499999999978,3877.5789999999997,8506.219999999978,3847.2535
10.01.206-6,21/06/2013,5801.196,12528.2,67.4396,147.4,8506.219999999978,3847.2535,20887.019999999975,9581.0099
10.01.206-6,24/06/2013,1927.8737,4305.63,918.4390000000001,2007.3999999999999,20887.019999999975,9581.0099,23185.249999999975,10590.444599999999
10.01.206-6,25/06/2013,0.0,0.0,632.1161000000001,1381.6200000000001,23185.249999999975,10590.444599999999,21803.629999999976,9958.3285
10.01.206-6,26/06/2013,0.0,0.0,1231.7589,2692.2200000000003,21803.629999999976,9958.3285,19111.409999999974,8726.569599999999
10.01.206-6,27/06/2013,0.0,0.0,1270.2829000000002,2776.44,19111.409999999974,8726.569599999999,16334.969999999974,7456.286699999999
10.01.206-6,28/06/2013,1453.6764,3139.21,1240.6619,2711.69,16334.969999999974,7456.286699999999,16762.489999999976,7669.301199999999
10.01.206-6,01/07/2013,0.0,0.0,1168.8382000000001,2664.3199999999997,16762.489999999976,7669.301199999999,14098.169999999976,6500.462999999999
10.01.206-6,02/07/2013,0.0,0.0,1276.8868000000002,2910.62,14098.169999999976,6500.462999999999,11187.549999999977,5223.576199999999
10.01.206-6,03/07/2013,0.0,0.0,1369.4958,3121.7100000000005,11187.549999999977,5223.576199999999,8065.8399999999765,3854.080399999999
10.01.206-6,04/07/2013,0.0,0.0,1045.7234,2383.6899999999996,8065.8399999999765,3854.080399999999,5682.149999999977,2808.356999999999
10.01.206-6,05/07/2013,0.0,0.0,1112.496,2535.89,5682.149999999977,2808.356999999999,3146.259999999977,1695.860999999999
10.01.206-6,06/07/2013,0.0,0.0,752.922,0.14,3146.259999999977,1695.860999999999,3146.119999999977,942.9389999999989
10.01.206-6,10/07/2013,2451.2956,5333.57,490.1297,1117.23,3146.119999999977,942.9389999999989,7362.459999999977,2904.104899999999
10.01.206-6,11/07/2013,688.4666,1648.85,996.3002,2271.0199999999995,7362.459999999977,2904.104899999999,6740.289999999978,2596.271299999999
10.01.206-6,12/07/2013,0.0,0.0,35.4872,80.89,6740.289999999978,2596.271299999999,6659.399999999978,2560.784099999999
10.01.206-6,15/07/2013,0.0,0.0,1047.3604,2387.42,6659.399999999978,2560.784099999999,4271.979999999978,1513.423699999999
10.01.206-6,16/07/2013,0.0,0.0,902.4548000000001,2057.11,4271.979999999978,1513.423699999999,2214.8699999999776,610.9688999999988
10.01.206-6,17/07/2013,5588.8279,12161.7,587.1562,1338.4,2214.8699999999776,610.9688999999988,13038.169999999978,5612.640599999999
10.01.206-6,18/07/2013,0.0,0.0,71.813,163.7,13038.169999999978,5612.640599999999,12874.469999999978,5540.827599999999
10.01.206-6,19/07/2013,0.0,0.0,53.7088,122.43,12874.469999999978,5540.827599999999,12752.039999999977,5487.118799999998
10.01.206-6,22/07/2013,0.0,0.0,1163.0366,2651.08,12752.039999999977,5487.118799999998,10100.959999999977,4324.082199999999
10.01.206-6,23/07/2013,0.0,0.0,823.9227,1878.1,10100.959999999977,4324.082199999999,8222.859999999977,3500.159499999999
10.01.206-6,24/07/2013,0.0,0.0,778.4106,1774.3600000000001,8222.859999999977,3500.159499999999,6448.499999999976,2721.7488999999987
10.01.206-6,25/07/2013,0.0,0.0,968.0402999999999,2206.6,6448.499999999976,2721.7488999999987,4241.899999999976,1753.7085999999988
10.01.206-6,26/07/2013,0.0,0.0,738.9215000000002,1684.3400000000001,4241.899999999976,1753.7085999999988,2557.559999999976,1014.7870999999986
10.01.206-6,29/07/2013,4916.8719,10963.37,847.171,1931.11,2557.559999999976,1014.7870999999986,11589.819999999976,5084.4879999999985
10.01.206-6,30/07/2013,0.0,0.0,1205.0268999999998,2746.83,11589.819999999976,5084.4879999999985,8842.989999999976,3879.4610999999986
10.01.206-6,31/07/2013,0.0,0.0,1346.7302,3069.8,8842.989999999976,3879.4610999999986,5773.189999999976,2532.7308999999987
10.01.369-0,20/08/2012,0.0,0.0,3.4611,9.27,6392.24,2387.1626,6382.969999999999,2383.7015
10.01.369-0,23/08/2012,0.0,0.0,3.4611,9.27,6382.969999999999,2383.7015,6373.699999999999,2380.2404
10.01.369-0,28/09/2012,12016.306,25428.49,0.0,0.0,6373.699999999999,2380.2404,31802.190000000002,14396.546400000001
10.01.369-0,08/10/2012,0.0,0.0,2492.9983,5507.08,31802.190000000002,14396.546400000001,26295.11,11903.5481
10.01.369-0,09/10/2012,0.0,0.0,82.9212,183.18,26295.11,11903.5481,26111.93,11820.6269
10.01.369-0,18/10/2012,0.0,0.0,3.8024,8.4,26111.93,11820.6269,26103.53,11816.824499999999
10.01.369-0,12/11/2012,0.0,0.0,7.8729,17.39,26103.53,11816.824499999999,26086.14,11808.951599999999
10.01.369-0,22/11/2012,0.0,0.0,591.0756,1305.7,26086.14,11808.951599999999,24780.44,11217.875999999998
10.01.369-0,23/11/2012,0.0,0.0,1588.1042,3508.1300000000006,24780.44,11217.875999999998,21272.309999999998,9629.771799999999
10.01.369-0,24/11/2012,0.0,0.0,3.973,8.78,21272.309999999998,9629.771799999999,21263.53,9625.798799999999
10.01.369-0,23/12/2012,0.0,0.0,1615.7988,3569.33,21263.53,9625.798799999999,17694.199999999997,8009.999999999998
10.01.369-0,27/02/2013,0.0,0.0,3913.3588999999997,8644.7,17694.199999999997,8009.999999999998,9049.499999999996,4096.641099999999
10.01.369-0,28/02/2013,0.0,0.0,33.1733,73.27,9049.499999999996,4096.641099999999,8976.229999999996,4063.467799999999
10.01.369-0,01/03/2013,0.0,0.0,8.726,19.13,8976.229999999996,4063.467799999999,8957.099999999997,4054.741799999999
10.01.369-0,05/03/2013,0.0,0.0,5.5817,12.23,8957.099999999997,4054.741799999999,8944.869999999997,4049.1600999999987
10.01.369-0,08/03/2013,4973.0788,10829.2,0.0,0.0,8944.869999999997,4049.1600999999987,19774.07,9022.238899999998
10.01.369-0,13/03/2013,0.0,0.0,76.779,168.27,19774.07,9022.238899999998,19605.8,8945.459899999998
10.01.369-0,25/06/2013,0.0,0.0,922.0779,2020.92,19605.8,8945.459899999998,17584.879999999997,8023.381999999998
10.01.369-0,01/07/2013,0.0,0.0,472.8605,930.49,17584.879999999997,8023.381999999998,16654.389999999996,7550.521499999998
10.01.369-0,02/07/2013,0.0,0.0,2523.8073999999997,4966.3099999999995,16654.389999999996,7550.521499999998,11688.079999999996,5026.714099999998
10.01.369-0,03/07/2013,0.0,0.0,18.9144,37.22,11688.079999999996,5026.714099999998,11650.859999999997,5007.799699999999
10.01.369-0,05/07/2013,0.0,0.0,6.8735,13.53,11650.859999999997,5007.799699999999,11637.329999999996,5000.926199999999
10.01.369-0,06/07/2013,913.0738,0.18,0.0,0.0,11637.329999999996,5000.926199999999,11637.509999999997,5913.999999999999
47.05.018-9,02/08/2012,231.0,3038.8799999999997,0.0,0.0,160.5,12.0,3199.3799999999997,243.0
47.05.018-9,03/08/2012,100.0,1315.53,113.0,1486.69,3199.3799999999997,243.0,3028.22,230.0
47.05.018-9,06/08/2012,212.0,2788.93,120.0,1578.76,3028.22,230.0,4238.389999999999,322.0
47.05.018-9,07/08/2012,0.0,0.0,158.0,2078.7200000000003,4238.389999999999,322.0,2159.669999999999,164.0
47.05.018-9,08/08/2012,0.0,0.0,157.0,2065.56,2159.669999999999,164.0,94.10999999999922,7.0
47.05.018-9,13/08/2012,150.0,1973.3,0.0,0.0,94.10999999999922,7.0,2067.409999999999,157.0
47.05.018-9,15/08/2012,99.0,1302.37,14.0,184.19,2067.409999999999,157.0,3185.589999999999,242.0
47.05.018-9,16/08/2012,0.0,0.0,190.0,2499.72,3185.589999999999,242.0,685.869999999999,52.0
47.05.018-9,17/08/2012,176.0,2315.34,40.0,526.25,685.869999999999,52.0,2474.959999999999,188.0
47.05.018-9,20/08/2012,250.0,3288.83,145.0,1907.6999999999998,2474.959999999999,188.0,3856.0899999999992,293.0
47.05.018-9,21/08/2012,0.0,0.0,118.0,1552.46,3856.0899999999992,293.0,2303.629999999999,175.0
47.05.018-9,22/08/2012,112.0,1473.3899999999999,0.0,0.0,2303.629999999999,175.0,3777.019999999999,287.0
47.05.018-9,24/08/2012,200.0,2631.06,127.0,1670.87,3777.019999999999,287.0,4737.209999999999,360.0
47.05.018-9,27/08/2012,351.0,4617.509999999999,49.0,644.65,4737.209999999999,360.0,8710.069999999998,662.0
47.05.018-9,28/08/2012,0.0,0.0,146.0,1920.85,8710.069999999998,662.0,6789.2199999999975,516.0
47.05.018-9,29/08/2012,0.0,0.0,178.0,2341.87,6789.2199999999975,516.0,4447.349999999998,338.0
47.05.018-9,30/08/2012,193.0,2538.9700000000003,64.0,842.01,4447.349999999998,338.0,6144.309999999998,467.0
47.05.018-9,31/08/2012,180.0,2367.95,71.0,934.1,6144.309999999998,467.0,7578.159999999998,576.0
47.05.018-9,03/09/2012,372.0,5167.37,273.0,3762.54,7578.159999999998,576.0,8982.989999999998,675.0
47.05.018-9,04/09/2012,246.0,3417.13,395.0,5443.95,8982.989999999998,675.0,6956.169999999999,526.0
47.05.018-9,05/09/2012,248.0,3444.9,312.0,4300.04,6956.169999999999,526.0,6101.03,462.0
47.05.018-9,06/09/2012,321.0,4458.9400000000005,144.0,1984.6299999999999,6101.03,462.0,8575.340000000002,639.0
47.05.018-9,10/09/2012,292.0,4056.1099999999997,155.0,2136.2400000000002,8575.340000000002,639.0,10495.210000000001,776.0
47.05.018-9,11/09/2012,2.0,27.78,54.0,744.2299999999999,10495.210000000001,776.0,9778.760000000002,724.0
47.05.018-9,12/09/2012,320.0,4445.06,28.0,385.9,9778.760000000002,724.0,13837.920000000004,1016.0
47.05.018-9,13/09/2012,293.0,4070.0,201.0,2770.21,13837.920000000004,1016.0,15137.710000000006,1108.0
47.05.018-9,14/09/2012,303.0,4208.89,274.0,3776.31,15137.710000000006,1108.0,15570.290000000006,1137.0
47.05.018-9,17/09/2012,150.0,2083.62,169.0,2329.18,15570.290000000006,1137.0,15324.730000000007,1118.0
47.05.018-9,18/09/2012,0.0,0.0,30.0,413.46,15324.730000000007,1118.0,14911.270000000008,1088.0
47.05.018-9,19/09/2012,106.0,1472.42,85.0,1171.48,14911.270000000008,1088.0,15212.210000000008,1109.0
47.05.018-9,20/09/2012,0.0,0.0,85.0,1171.48,15212.210000000008,1109.0,14040.730000000009,1024.0
47.05.018-9,21/09/2012,0.0,0.0,109.0,1502.25,14040.730000000009,1024.0,12538.480000000009,915.0
47.05.018-9,24/09/2012,14.0,192.95,313.0,4313.829999999999,12538.480000000009,915.0,8417.60000000001,616.0
47.05.018-9,25/09/2012,0.0,0.0,80.0,1102.57,8417.60000000001,616.0,7315.03000000001,536.0
47.05.018-9,26/09/2012,0.0,0.0,82.0,1130.12,7315.03000000001,536.0,6184.91000000001,454.0
47.05.018-9,27/09/2012,409.0,5681.33,57.0,785.5799999999999,6184.91000000001,454.0,11080.660000000009,806.0
47.05.018-9,28/09/2012,256.0,3556.02,173.0,2384.29,11080.660000000009,806.0,12252.39000000001,889.0
47.05.018-9,01/10/2012,169.0,2283.3100000000004,302.0,4101.51,12252.39000000001,889.0,10434.190000000011,756.0
47.05.018-9,02/10/2012,0.0,0.0,321.0,4359.570000000001,10434.190000000011,756.0,6074.620000000011,435.0
47.05.018-9,03/10/2012,0.0,0.0,121.0,1643.33,6074.620000000011,435.0,4431.290000000011,314.0
47.05.018-9,04/10/2012,0.0,0.0,25.0,339.53,4431.290000000011,314.0,4091.760000000011,289.0
47.05.018-9,05/10/2012,104.0,1405.11,28.0,380.27,4091.760000000011,289.0,5116.600000000011,365.0
47.05.018-9,08/10/2012,305.0,4120.79,88.0,1195.14,5116.600000000011,365.0,8042.25000000001,582.0
47.05.018-9,09/10/2012,0.0,0.0,124.0,1684.06,8042.25000000001,582.0,6358.19000000001,458.0
47.05.018-9,10/10/2012,0.0,0.0,308.0,4182.990000000001,6358.19000000001,458.0,2175.200000000009,150.0
47.05.018-9,11/10/2012,0.0,0.0,48.0,651.89,2175.200000000009,150.0,1523.310000000009,102.0
47.05.018-9,15/10/2012,0.0,0.0,6.0,81.48,1523.310000000009,102.0,1441.830000000009,96.0
47.05.018-9,17/10/2012,128.0,1729.38,2.0,27.16,1441.830000000009,96.0,3144.0500000000093,222.0
47.05.018-9,18/10/2012,100.0,1351.08,0.0,0.0,3144.0500000000093,222.0,4495.130000000009,322.0
47.05.018-9,19/10/2012,111.0,1499.69,190.0,2580.4199999999996,4495.130000000009,322.0,3414.400000000009,243.0
47.05.018-9,22/10/2012,0.0,0.0,165.0,2240.9,3414.400000000009,243.0,1173.500000000009,78.0
47.05.018-9,24/10/2012,300.0,4053.24,1.0,13.58,1173.500000000009,78.0,5213.160000000009,377.0
47.05.018-9,25/10/2012,1.0,13.51,1.0,13.58,5213.160000000009,377.0,5213.090000000009,377.0
47.05.018-9,26/10/2012,501.0,6768.9,77.0,1045.74,5213.090000000009,377.0,10936.25000000001,801.0
47.05.018-9,29/10/2012,69.0,932.24,281.0,3816.2999999999997,10936.25000000001,801.0,8052.19000000001,589.0
47.05.018-9,30/10/2012,0.0,0.0,228.0,3096.5,8052.19000000001,589.0,4955.69000000001,361.0
47.05.018-9,31/10/2012,750.0,10133.06,89.0,1208.72,4955.69000000001,361.0,13880.03000000001,1022.0
47.05.018-9,01/11/2012,2.0,27.19,307.0,4171.03,13880.03000000001,1022.0,9736.19000000001,717.0
47.05.018-9,05/11/2012,0.0,0.0,232.0,3152.06,9736.19000000001,717.0,6584.13000000001,485.0
47.05.018-9,06/11/2012,0.0,0.0,245.0,3328.68,6584.13000000001,485.0,3255.4500000000103,240.0
47.05.018-9,07/11/2012,250.0,3399.27,0.0,0.0,3255.4500000000103,240.0,6654.72000000001,490.0
47.05.018-9,08/11/2012,1.0,13.6,236.0,3206.3999999999996,6654.72000000001,490.0,3461.920000000011,255.0
47.05.018-9,09/11/2012,338.0,4595.7699999999995,16.0,217.38,3461.920000000011,255.0,7840.31000000001,577.0
47.05.018-9,12/11/2012,351.0,4772.44,255.0,3464.54,7840.31000000001,577.0,9148.21000000001,673.0
47.05.018-9,13/11/2012,184.0,2498.77,182.0,2472.73,9148.21000000001,673.0,9174.250000000011,675.0
47.05.018-9,14/11/2012,153.0,2078.0299999999997,264.0,3586.82,9174.250000000011,675.0,7665.46000000001,564.0
47.05.018-9,19/11/2012,0.0,0.0,438.0,5950.89,7665.46000000001,564.0,1714.5700000000097,126.0
47.05.018-9,20/11/2012,401.0,5445.700000000001,15.0,203.79,1714.5700000000097,126.0,6956.4800000000105,512.0
47.05.018-9,21/11/2012,337.0,4578.83,315.0,4279.73,6956.4800000000105,512.0,7255.580000000011,534.0
47.05.018-9,22/11/2012,450.0,6118.66,362.0,4918.289999999999,7255.580000000011,534.0,8455.950000000012,622.0
47.05.018-9,23/11/2012,450.0,6118.66,144.0,1956.4499999999998,8455.950000000012,622.0,12618.16000000001,928.0
47.05.018-9,24/11/2012,450.0,6115.33,194.0,2635.77,12618.16000000001,928.0,16097.720000000012,1184.0
47.05.018-9,26/11/2012,400.0,5432.14,178.0,2418.37,16097.720000000012,1184.0,19111.490000000013,1406.0
47.05.018-9,27/11/2012,122.0,1656.78,1.0,13.58,19111.490000000013,1406.0,20754.69000000001,1527.0
47.05.018-9,28/11/2012,451.0,6124.719999999999,133.0,1806.9899999999998,20754.69000000001,1527.0,25072.420000000013,1845.0
47.05.018-9,29/11/2012,485.0,6586.55,176.0,2391.23,25072.420000000013,1845.0,29267.740000000013,2154.0
47.05.018-9,30/11/2012,400.0,5432.13,249.0,3383.03,29267.740000000013,2154.0,31316.84000000001,2305.0
47.05.018-9,03/12/2012,332.0,5036.34,418.0,6053.9,31316.84000000001,2305.0,30299.280000000006,2219.0
47.05.018-9,04/12/2012,0.0,0.0,323.0,4678.0,30299.280000000006,2219.0,25621.280000000006,1896.0
47.05.018-9,05/12/2012,0.0,0.0,189.0,2737.2799999999993,25621.280000000006,1896.0,22884.000000000007,1707.0
47.05.018-9,06/12/2012,150.0,2275.45,262.0,3794.5299999999997,22884.000000000007,1707.0,21364.92000000001,1595.0
47.05.018-9,07/12/2012,0.0,0.0,251.0,3635.23,21364.92000000001,1595.0,17729.69000000001,1344.0
47.05.018-9,10/12/2012,200.0,3033.94,114.0,1651.06,17729.69000000001,1344.0,19112.570000000007,1430.0
47.05.018-9,11/12/2012,400.0,6067.88,157.0,2273.83,19112.570000000007,1430.0,22906.62000000001,1673.0
47.05.018-9,12/12/2012,0.0,0.0,236.0,3417.99,22906.62000000001,1673.0,19488.630000000012,1437.0
47.05.018-9,13/12/2012,150.0,2275.45,287.0,4156.620000000001,19488.630000000012,1437.0,17607.460000000014,1300.0
47.05.018-9,14/12/2012,150.0,2275.45,115.0,1665.55,17607.460000000014,1300.0,18217.360000000015,1335.0
47.05.018-9,17/12/2012,840.0,12742.52,63.0,912.43,18217.360000000015,1335.0,30047.450000000015,2112.0
47.05.018-9,18/12/2012,787.0,11938.53,204.0,2954.53,30047.450000000015,2112.0,39031.45000000002,2695.0
47.05.018-9,19/12/2012,0.0,0.0,237.0,3432.45,39031.45000000002,2695.0,35599.00000000002,2458.0
47.05.018-9,20/12/2012,0.0,0.0,118.0,1709.0100000000002,35599.00000000002,2458.0,33889.99000000002,2340.0
47.05.018-9,23/12/2012,7.0,101.38,0.0,0.0,33889.99000000002,2340.0,33991.37000000002,2347.0
47.05.018-9,07/01/2013,0.0,0.0,111.0,1628.44,33991.37000000002,2347.0,32362.93000000002,2236.0
47.05.018-9,08/01/2013,1.0,15.0,278.0,4078.44,32362.93000000002,2236.0,28299.49000000002,1959.0
47.05.018-9,09/01/2013,0.0,0.0,291.0,4269.18,28299.49000000002,1959.0,24030.31000000002,1668.0
47.05.018-9,10/01/2013,0.0,0.0,399.0,5853.6,24030.31000000002,1668.0,18176.71000000002,1269.0
47.05.018-9,11/01/2013,0.0,0.0,168.0,2464.6800000000003,18176.71000000002,1269.0,15712.03000000002,1101.0
47.05.018-9,14/01/2013,0.0,0.0,6.0,88.02,15712.03000000002,1101.0,15624.01000000002,1095.0
47.05.018-9,15/01/2013,0.0,0.0,14.0,205.38,15624.01000000002,1095.0,15418.630000000021,1081.0
47.05.018-9,16/01/2013,0.0,0.0,2.0,29.34,15418.630000000021,1081.0,15389.29000000002,1079.0
47.05.018-9,18/01/2013,119.0,1746.46,240.0,3520.96,15389.29000000002,1079.0,13614.790000000023,958.0
47.05.018-9,21/01/2013,0.0,0.0,209.0,3066.18,13614.790000000023,958.0,10548.610000000022,749.0
47.05.018-9,22/01/2013,122.0,1829.8,196.0,2875.46,10548.610000000022,749.0,9502.950000000023,675.0
47.05.018-9,23/01/2013,152.0,2279.77,94.0,1379.04,9502.950000000023,675.0,10403.680000000022,733.0
47.05.018-9,24/01/2013,121.0,1814.77,257.0,3770.37,10403.680000000022,733.0,8448.080000000024,597.0
47.05.018-9,25/01/2013,121.0,1814.81,148.0,2171.26,8448.080000000024,597.0,8091.630000000023,570.0
47.05.018-9,26/01/2013,351.0,5264.44,63.0,924.26,8091.630000000023,570.0,12431.810000000021,858.0
47.05.018-9,28/01/2013,285.0,4274.57,192.0,2816.77,12431.810000000021,858.0,13889.610000000019,951.0
47.05.018-9,29/01/2013,0.0,0.0,262.0,3843.7200000000003,13889.610000000019,951.0,10045.890000000018,689.0
47.05.018-9,30/01/2013,189.0,2834.71,43.0,630.8399999999999,10045.890000000018,689.0,12249.760000000017,835.0
47.05.018-9,31/01/2013,1.0,15.0,69.0,1012.28,12249.760000000017,835.0,11252.480000000016,767.0
47.05.018-9,01/02/2013,387.0,5587.669999999999,200.0,2898.46,11252.480000000016,767.0,13941.690000000017,954.0
47.05.018-9,02/02/2013,452.0,6526.0,332.0,4811.44,13941.690000000017,954.0,15656.250000000018,1074.0
47.05.018-9,04/02/2013,320.0,4620.27,331.0,4796.9400000000005,15656.250000000018,1074.0,15479.580000000018,1063.0
47.05.018-9,05/02/2013,0.0,0.0,299.0,4333.2,15479.580000000018,1063.0,11146.38000000002,764.0
47.05.018-9,06/02/2013,0.0,0.0,85.0,1231.8400000000001,11146.38000000002,764.0,9914.540000000019,679.0
47.05.018-9,07/02/2013,113.0,1634.6,310.0,4492.61,9914.540000000019,679.0,7056.53000000002,482.0
47.05.018-9,08/02/2013,320.0,4620.259999999999,15.0,217.38,7056.53000000002,482.0,11459.41000000002,787.0
47.05.018-9,13/02/2013,327.0,4721.33,222.0,3217.29,11459.41000000002,787.0,12963.450000000019,892.0
47.05.018-9,14/02/2013,0.0,0.0,163.0,2362.24,12963.450000000019,892.0,10601.21000000002,729.0
47.05.018-9,15/02/2013,93.0,1342.7600000000002,458.0,6637.450000000001,10601.21000000002,729.0,5306.520000000019,364.0
